#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2503     -5.2505    -5.47859  0.00506138
        2504    -5.24522     -5.4785  0.00506022
        2505    -5.24295     -5.4784  0.00505907
        2506     -5.2496    -5.47831  0.00505788
        2507    -5.25726    -5.47822  0.00505663
        2508    -5.25326    -5.47813  0.00505541
        2509     -5.2651    -5.47805  0.00505411
        2510    -5.27474    -5.47797  0.00505274
        2511    -5.30382     -5.4779  0.00505121
        2512    -5.31081    -5.47783  0.00504963
        2513     -5.3012    -5.47776  0.00504811
        2514    -5.27864    -5.47768  0.00504673
        2515    -5.25466    -5.47759   0.0050455
        2516    -5.26739    -5.47751  0.00504419
        2517    -5.27998    -5.47743  0.00504279
        2518    -5.25351    -5.47734  0.00504157
        2519    -5.24942    -5.47725  0.00504038
        2520    -5.24675    -5.47716  0.00503921
        2521    -5.25986    -5.47707  0.00503795
        2522     -5.2778    -5.47699  0.00503657
        2523    -5.24515     -5.4769  0.00503542
        2524    -5.24142    -5.47681  0.00503428
        2525    -5.25574    -5.47672  0.00503305
        2526    -5.24622    -5.47663  0.00503189
        2527    -5.23222    -5.47653  0.00503082
        2528    -5.22027    -5.47643  0.00502986
        2529    -5.22467    -5.47633  0.00502885
        2530    -5.20798    -5.47623  0.00502798
        2531    -5.20072    -5.47612  0.00502717
        2532    -5.21048    -5.47601  0.00502628
        2533    -5.19746     -5.4759   0.0050255
        2534    -5.21926     -5.4758  0.00502454
        2535    -5.23624    -5.47571  0.00502345
        2536    -5.24451    -5.47562  0.00502229
        2537    -5.25739    -5.47553  0.00502105
        2538    -5.24567    -5.47544  0.00501989
        2539    -5.23387    -5.47534  0.00501881
        2540    -5.23384    -5.47525  0.00501774
        2541    -5.23087    -5.47515  0.00501668
        2542    -5.20145    -5.47505  0.00501587
        2543    -5.19598    -5.47494  0.00501509
        2544    -5.21762    -5.47483  0.00501414
        2545    -5.21422    -5.47473  0.00501322
        2546    -5.19545    -5.47462  0.00501245
        2547    -5.20586    -5.47452  0.00501159
        2548    -5.21853    -5.47442  0.00501063
        2549    -5.20061    -5.47431  0.00500982
        2550     -5.2031     -5.4742  0.00500898
        2551     -5.1808    -5.47409  0.00500834
        2552     -5.1915    -5.47398   0.0050076
        2553    -5.19929    -5.47387  0.00500679
        2554    -5.20462    -5.47376  0.00500594
        2555    -5.19493    -5.47365  0.00500517
        2556    -5.20382    -5.47355  0.00500433
        2557    -5.21082    -5.47345  0.00500343
        2558    -5.19388    -5.47334  0.00500266
        2559     -5.1908    -5.47323  0.00500193
        2560     -5.2149    -5.47313  0.00500099
        2561    -5.23053    -5.47303  0.00499993
        2562    -5.22272    -5.47293  0.00499894
        2563    -5.24443    -5.47284  0.00499778
        2564    -5.24957    -5.47276  0.00499659
        2565    -5.22388    -5.47266  0.00499559
        2566    -5.20943    -5.47256  0.00499469
        2567    -5.20201    -5.47245  0.00499386
        2568    -5.23046    -5.47236   0.0049928
        2569    -5.20355    -5.47225  0.00499195
        2570    -5.21268    -5.47215  0.00499103
        2571    -5.21321    -5.47205  0.00499011
        2572     -5.2211    -5.47195  0.00498912
        2573    -5.21273    -5.47185   0.0049882
        2574    -5.19084    -5.47174  0.00498746
        2575    -5.19835    -5.47164  0.00498665
        2576    -5.17805    -5.47152  0.00498602
        2577     -5.1912    -5.47142  0.00498527
        2578    -5.19268    -5.47131  0.00498451
        2579    -5.18876     -5.4712  0.00498378
        2580    -5.18842    -5.47109  0.00498305
        2581    -5.19196    -5.47098  0.00498229
        2582    -5.20505    -5.47088  0.00498143
        2583     -5.2109    -5.47078  0.00498052
        2584    -5.20769    -5.47067  0.00497963
        2585    -5.17833    -5.47056  0.00497899
        2586    -5.16734    -5.47044  0.00497844
        2587     -5.1748    -5.47033  0.00497783
        2588     -5.1742    -5.47022  0.00497722
        2589    -5.16195     -5.4701  0.00497672
        2590     -5.1612    -5.46998  0.00497623
        2591    -5.17178    -5.46986  0.00497564
        2592    -5.17725    -5.46975    0.004975
        2593     -5.1587    -5.46963  0.00497453
        2594    -5.17477    -5.46952  0.00497391
        2595    -5.17227     -5.4694  0.00497331
        2596     -5.1807    -5.46929  0.00497264
        2597    -5.18722    -5.46918  0.00497191
        2598    -5.17826    -5.46907  0.00497126
        2599    -5.18388    -5.46896  0.00497056
        2600    -5.20404    -5.46886  0.00496969
        2601    -5.20341    -5.46876  0.00496883
        2602    -5.16449    -5.46864  0.00496829
        2603    -5.18915    -5.46853  0.00496754
        2604    -5.20363    -5.46843  0.00496668
        2605    -5.20128    -5.46833  0.00496583
        2606    -5.18188    -5.46822  0.00496514
        2607    -5.20108    -5.46811  0.00496429
        2608     -5.1946    -5.46801   0.0049635
        2609    -5.20697    -5.46791   0.0049626
        2610    -5.22475    -5.46782  0.00496158
        2611    -5.23465    -5.46773  0.00496048
        2612    -5.23403    -5.46764  0.00495939
        2613    -5.22508    -5.46754  0.00495836
        2614    -5.22253    -5.46745  0.00495735
        2615    -5.22413    -5.46736  0.00495632
        2616    -5.21517    -5.46726  0.00495537
        2617    -5.20981    -5.46716  0.00495445
        2618    -5.16755    -5.46705  0.00495388
        2619    -5.17386    -5.46694  0.00495325
        2620    -5.13446    -5.46681  0.00495299
        2621    -5.10724    -5.46667    0.004953
        2622    -5.08034    -5.46653   0.0049533
        2623    -5.09251    -5.46638  0.00495346
        2624    -5.09484    -5.46624   0.0049536
        2625    -5.09556     -5.4661  0.00495372
        2626    -5.08878    -5.46596  0.00495392
        2627    -5.08113    -5.46581   0.0049542
        2628    -5.10027    -5.46567  0.00495427
        2629    -5.07543    -5.46552  0.00495461
        2630    -5.07651    -5.46537  0.00495493
        2631    -5.07486    -5.46523  0.00495527
        2632    -5.11355    -5.46509  0.00495519
        2633    -5.12067    -5.46496  0.00495503
        2634    -5.12031    -5.46483  0.00495488
        2635    -5.12524     -5.4647  0.00495467
        2636    -5.13467    -5.46458  0.00495437
        2637       -5.15    -5.46446  0.00495393
        2638    -5.15853    -5.46434  0.00495341
        2639    -5.18477    -5.46424  0.00495267
        2640    -5.20815    -5.46414  0.00495174
        2641    -5.21775    -5.46404  0.00495074
        2642     -5.2212    -5.46395  0.00494972
        2643    -5.22135    -5.46386   0.0049487
        2644    -5.22864    -5.46377  0.00494763
        2645    -5.22244    -5.46368   0.0049466
        2646    -5.21689    -5.46359  0.00494561
        2647    -5.19631    -5.46349  0.00494477
        2648    -5.20682    -5.46339  0.00494386
        2649    -5.21367     -5.4633  0.00494289
        2650    -5.21196     -5.4632  0.00494193
        2651    -5.20474     -5.4631  0.00494103
        2652    -5.21094    -5.46301  0.00494008
        2653    -5.20505    -5.46291  0.00493918
        2654    -5.18292    -5.46281  0.00493844
        2655    -5.18319     -5.4627   0.0049377
        2656    -5.16536    -5.46259  0.00493711
        2657    -5.19063    -5.46249  0.00493632
        2658    -5.19941    -5.46239  0.00493545
        2659     -5.1897    -5.46228  0.00493466
        2660     -5.1619    -5.46217   0.0049341
        2661     -5.1811    -5.46207  0.00493337
        2662    -5.17945    -5.46196  0.00493266
        2663    -5.19266    -5.46186  0.00493185
        2664     -5.1857    -5.46175  0.00493109
        2665    -5.17879    -5.46165  0.00493038
        2666    -5.17957    -5.46154  0.00492966
        2667    -5.19544    -5.46144  0.00492883
        2668    -5.20379    -5.46135  0.00492792
        2669    -5.21673    -5.46125  0.00492693
        2670    -5.21829    -5.46116  0.00492592
        2671     -5.2144    -5.46107  0.00492495
        2672    -5.21757    -5.46098  0.00492395
        2673    -5.20974    -5.46089    0.004923
        2674    -5.20851    -5.46079  0.00492207
        2675    -5.21467     -5.4607  0.00492109
        2676     -5.2129    -5.46061  0.00492012
        2677    -5.21311    -5.46051  0.00491915
        2678    -5.19343    -5.46042  0.00491832
        2679    -5.21776    -5.46032  0.00491732
        2680    -5.21193    -5.46023  0.00491636
        2681    -5.18992    -5.46013  0.00491556
        2682    -5.20722    -5.46004  0.00491463
        2683    -5.20395    -5.45994  0.00491373
        2684    -5.20815    -5.45985  0.00491279
        2685    -5.21667    -5.45976   0.0049118
        2686    -5.20422    -5.45966  0.00491089
        2687    -5.19352    -5.45956  0.00491006
        2688    -5.18929    -5.45946  0.00490926
        2689    -5.17745    -5.45936  0.00490856
        2690    -5.16816    -5.45925  0.00490792
        2691    -5.16263    -5.45914  0.00490734
        2692    -5.15332    -5.45903  0.00490683
        2693     -5.1546    -5.45891  0.00490631
        2694    -5.13992    -5.45879  0.00490592
        2695    -5.12357    -5.45867  0.00490567
        2696    -5.14892    -5.45855   0.0049052
        2697     -5.1349    -5.45843  0.00490485
        2698    -5.12354    -5.45831   0.0049046
        2699    -5.13469    -5.45819  0.00490425
        2700    -5.12148    -5.45807  0.00490402
        2701    -5.13173    -5.45794  0.00490369
        2702    -5.13833    -5.45783   0.0049033
        2703    -5.14829    -5.45771  0.00490283
        2704    -5.14032    -5.45759  0.00490242
        2705    -5.14605    -5.45748  0.00490196
        2706    -5.14117    -5.45736  0.00490154
        2707    -5.12628    -5.45724  0.00490125
        2708    -5.09189    -5.45711   0.0049013
        2709    -5.09522    -5.45697  0.00490131
        2710    -5.06584    -5.45683  0.00490163
        2711     -5.0774    -5.45669  0.00490182
        2712    -5.02827    -5.45653  0.00490255
        2713    -5.02204    -5.45637  0.00490336
        2714    -4.99593     -5.4562  0.00490449
        2715     -5.0245    -5.45604  0.00490526
        2716     -5.0398    -5.45589  0.00490585
        2717    -5.02805    -5.45573  0.00490657
        2718    -5.03229    -5.45557  0.00490724
        2719    -5.05072    -5.45543  0.00490769
        2720     -5.0664    -5.45528  0.00490797
        2721    -5.05587    -5.45514  0.00490836
        2722    -5.08358      -5.455  0.00490846
        2723    -5.10379    -5.45487  0.00490835
        2724    -5.08398    -5.45473  0.00490843
        2725    -5.08787     -5.4546  0.00490848
        2726    -5.08827    -5.45446  0.00490852
        2727    -5.09605    -5.45433  0.00490848
        2728     -5.1148    -5.45421  0.00490825
        2729    -5.12069    -5.45409  0.00490798
        2730    -5.14079    -5.45397  0.00490752
        2731    -5.14429    -5.45386  0.00490703
        2732    -5.14154    -5.45374  0.00490657
        2733     -5.1471    -5.45363  0.00490606
        2734     -5.1453    -5.45352  0.00490556
        2735    -5.13524     -5.4534  0.00490514
        2736    -5.13389    -5.45329  0.00490474
        2737    -5.13872    -5.45317   0.0049043
        2738    -5.15259    -5.45306  0.00490373
        2739     -5.1352    -5.45295  0.00490332
        2740    -5.13802    -5.45283  0.00490287
        2741    -5.14649    -5.45272  0.00490236
        2742    -5.15968    -5.45261  0.00490173
        2743    -5.15656     -5.4525  0.00490114
        2744    -5.15598     -5.4524  0.00490054
        2745     -5.1605    -5.45229  0.00489991
        2746    -5.15551    -5.45218  0.00489932
        2747    -5.17024    -5.45208  0.00489861
        2748    -5.19004    -5.45198  0.00489775
        2749    -5.20245    -5.45189  0.00489681
        2750     -5.2073     -5.4518  0.00489584
        2751    -5.20947    -5.45172  0.00489485
        2752    -5.21128    -5.45163  0.00489385
        2753    -5.21735    -5.45154  0.00489282
        2754    -5.23429    -5.45146  0.00489168
        2755    -5.24124    -5.45139   0.0048905
        2756    -5.25231    -5.45132  0.00488925
        2757    -5.23978    -5.45124  0.00488808
        2758     -5.2505    -5.45117  0.00488685
        2759     -5.2497    -5.45109  0.00488563
        2760    -5.26013    -5.45102  0.00488435
        2761    -5.27178    -5.45096  0.00488301
        2762    -5.27567     -5.4509  0.00488165
        2763    -5.26749    -5.45083  0.00488034
        2764    -5.27294    -5.45076    0.004879
        2765     -5.2478    -5.45069  0.00487778
        2766    -5.25024    -5.45062  0.00487656
        2767    -5.25276    -5.45055  0.00487532
        2768    -5.23815    -5.45047  0.00487416
        2769    -5.23571    -5.45039  0.00487302
        2770    -5.25694    -5.45032  0.00487176
        2771    -5.25124    -5.45025  0.00487053
        2772    -5.23997    -5.45018  0.00486937
        2773    -5.22993     -5.4501  0.00486826
        2774    -5.22276    -5.45001  0.00486719
        2775    -5.22203    -5.44993  0.00486613
        2776    -5.22484    -5.44985  0.00486505
        2777    -5.22429    -5.44977  0.00486398
        2778    -5.21709    -5.44969  0.00486295
        2779    -5.21409     -5.4496  0.00486194
        2780    -5.20035    -5.44951  0.00486102
        2781    -5.21762    -5.44943  0.00485998
        2782    -5.19679    -5.44934  0.00485909
        2783    -5.19023    -5.44924  0.00485823
        2784    -5.19851    -5.44915  0.00485732
        2785    -5.21563    -5.44907   0.0048563
        2786    -5.21244    -5.44899   0.0048553
        2787    -5.20434     -5.4489  0.00485435
        2788    -5.19777    -5.44881  0.00485345
        2789    -5.20224    -5.44872  0.00485251
        2790     -5.2217    -5.44864  0.00485145
        2791    -5.19746    -5.44855  0.00485055
        2792    -5.17783    -5.44845  0.00484978
        2793     -5.1581    -5.44835  0.00484916
        2794    -5.14431    -5.44824  0.00484865
        2795    -5.15909    -5.44813  0.00484801
        2796    -5.15463    -5.44803  0.00484742
        2797    -5.18862    -5.44794  0.00484657
        2798    -5.18042    -5.44784  0.00484578
        2799    -5.19307    -5.44775  0.00484491
        2800    -5.20056    -5.44766  0.00484398
        2801    -5.21471    -5.44758  0.00484296
        2802     -5.2136     -5.4475  0.00484196
        2803    -5.18285     -5.4474  0.00484115
        2804    -5.18195    -5.44731  0.00484035
        2805    -5.17982    -5.44721  0.00483956
        2806    -5.17982    -5.44712  0.00483877
        2807    -5.20637    -5.44703  0.00483781
        2808    -5.20519    -5.44694  0.00483685
        2809    -5.19614    -5.44685  0.00483596
        2810    -5.22188    -5.44677   0.0048349
        2811    -5.19787    -5.44669  0.00483399
        2812     -5.2209    -5.44661  0.00483294
        2813    -5.26542    -5.44654  0.00483165
        2814    -5.26297    -5.44648  0.00483037
        2815    -5.27637    -5.44642  0.00482903
        2816    -5.26417    -5.44635  0.00482775
        2817    -5.26402    -5.44629  0.00482647
        2818    -5.25489    -5.44622  0.00482524
        2819    -5.27499    -5.44616  0.00482391
        2820    -5.27253     -5.4461  0.00482259
        2821    -5.28336    -5.44604  0.00482123
        2822    -5.28515    -5.44598  0.00481985
        2823     -5.2919    -5.44593  0.00481846
        2824    -5.28607    -5.44587  0.00481708
        2825    -5.27004    -5.44581  0.00481578
        2826    -5.28309    -5.44575  0.00481442
        2827    -5.27846    -5.44569  0.00481308
        2828    -5.28262    -5.44563  0.00481172
        2829    -5.26691    -5.44557  0.00481044
        2830    -5.27013    -5.44551  0.00480914
        2831    -5.27187    -5.44545  0.00480783
        2832    -5.27026    -5.44538  0.00480653
        2833    -5.28008    -5.44533  0.00480519
        2834    -5.26414    -5.44526  0.00480392
        2835    -5.27703     -5.4452  0.00480259
        2836     -5.2656    -5.44514  0.00480131
        2837      -5.251    -5.44507  0.00480011
        2838     -5.2336      -5.445  0.00479899
        2839    -5.23761    -5.44492  0.00479786
        2840    -5.23951    -5.44485  0.00479672
        2841    -5.27466    -5.44479   0.0047954
        2842    -5.27137    -5.44473   0.0047941
        2843    -5.27689    -5.44467  0.00479278
        2844     -5.2675    -5.44461   0.0047915
        2845    -5.26968    -5.44455  0.00479021
        2846    -5.27468    -5.44449   0.0047889
        2847    -5.28012    -5.44443  0.00478756
        2848    -5.28995    -5.44438  0.00478619
        2849    -5.28036    -5.44432  0.00478486
        2850    -5.28571    -5.44426   0.0047835
        2851    -5.27554     -5.4442  0.00478219
        2852    -5.26488    -5.44414  0.00478093
        2853    -5.26742    -5.44408  0.00477965
        2854    -5.27389    -5.44402  0.00477835
        2855    -5.29855    -5.44397  0.00477695
        2856    -5.31559    -5.44392  0.00477549
        2857    -5.32907    -5.44388  0.00477398
        2858    -5.31927    -5.44384  0.00477251
        2859    -5.31019    -5.44379  0.00477107
        2860    -5.30317    -5.44374  0.00476966
        2861    -5.28504    -5.44369  0.00476831
        2862    -5.29378    -5.44364  0.00476693
        2863    -5.26675    -5.44357  0.00476567
        2864    -5.24079     -5.4435  0.00476453
        2865    -5.23082    -5.44343  0.00476345
        2866    -5.24455    -5.44336  0.00476229
        2867    -5.22371    -5.44328  0.00476125
        2868    -5.23776    -5.44321  0.00476012
        2869    -5.23179    -5.44314  0.00475904
        2870    -5.22396    -5.44306  0.00475799
        2871    -5.24805    -5.44299  0.00475682
        2872    -5.24558    -5.44292  0.00475566
        2873    -5.26478    -5.44286  0.00475441
        2874    -5.27167     -5.4428  0.00475313
        2875    -5.26735    -5.44274  0.00475186
        2876    -5.27089    -5.44268  0.00475059
        2877    -5.27318    -5.44262   0.0047493
        2878    -5.26562    -5.44256  0.00474805
        2879    -5.26265     -5.4425  0.00474681
        2880    -5.25127    -5.44243  0.00474563
        2881    -5.24489    -5.44236  0.00474448
        2882    -5.25645     -5.4423  0.00474327
        2883    -5.27267    -5.44224  0.00474199
        2884    -5.26426    -5.44218  0.00474075
        2885    -5.24377    -5.44211   0.0047396
        2886    -5.24013    -5.44204  0.00473848
        2887    -5.23437    -5.44197  0.00473738
        2888    -5.25545     -5.4419  0.00473618
        2889    -5.24502    -5.44184  0.00473503
        2890    -5.25241    -5.44177  0.00473385
        2891    -5.26206    -5.44171  0.00473262
        2892    -5.25512    -5.44164  0.00473142
        2893    -5.23286    -5.44157  0.00473033
        2894    -5.21594    -5.44149  0.00472934
        2895    -5.21564    -5.44142  0.00472835
        2896     -5.2128    -5.44134  0.00472738
        2897    -5.19034    -5.44125  0.00472654
        2898    -5.19341    -5.44116  0.00472568
        2899    -5.18135    -5.44107   0.0047249
        2900    -5.17435    -5.44098  0.00472417
        2901    -5.17484    -5.44089  0.00472343
        2902    -5.21639    -5.44081  0.00472244
        2903    -5.21904    -5.44074  0.00472143
        2904    -5.23079    -5.44067  0.00472036
        2905    -5.23284    -5.44059  0.00471927
        2906    -5.24344    -5.44053  0.00471814
        2907    -5.21289    -5.44045  0.00471716
        2908    -5.23263    -5.44038  0.00471608
        2909    -5.23357     -5.4403    0.004715
        2910    -5.22384    -5.44023  0.00471396
        2911    -5.23774    -5.44016  0.00471286
        2912    -5.22083    -5.44009  0.00471184
        2913    -5.20154       -5.44  0.00471094
        2914    -5.20255    -5.43992  0.00471002
        2915    -5.20761    -5.43984  0.00470908
        2916    -5.20417    -5.43976  0.00470816
        2917     -5.1625    -5.43967  0.00470751
        2918    -5.14299    -5.43957  0.00470699
        2919    -5.16667    -5.43947  0.00470631
        2920    -5.17363    -5.43938  0.00470557
        2921     -5.1682    -5.43929  0.00470488
        2922    -5.17445     -5.4392  0.00470414
        2923    -5.16197     -5.4391  0.00470349
        2924    -5.17635    -5.43901  0.00470274
        2925     -5.1743    -5.43892    0.004702
        2926    -5.17369    -5.43883  0.00470127
        2927    -5.19133    -5.43875  0.00470042
        2928    -5.20623    -5.43867  0.00469949
        2929    -5.18504    -5.43858  0.00469868
        2930     -5.1715    -5.43849  0.00469796
        2931    -5.17697     -5.4384  0.00469721
        2932    -5.17919    -5.43831  0.00469644
        2933    -5.18059    -5.43822  0.00469566
        2934    -5.15916    -5.43813  0.00469502
        2935    -5.17027    -5.43804  0.00469431
        2936    -5.15428    -5.43794   0.0046937
        2937    -5.16024    -5.43785  0.00469306
        2938    -5.15725    -5.43775  0.00469243
        2939    -5.12678    -5.43765  0.00469203
        2940    -5.13188    -5.43754  0.00469158
        2941    -5.11945    -5.43743  0.00469123
        2942    -5.12321    -5.43733  0.00469086
        2943     -5.1493    -5.43723  0.00469028
        2944    -5.10379    -5.43711  0.00469006
        2945    -5.11415    -5.43701  0.00468975
        2946    -5.13472     -5.4369  0.00468928
        2947    -5.13288     -5.4368  0.00468882
        2948    -5.14399     -5.4367  0.00468828
        2949    -5.13129     -5.4366  0.00468784
        2950    -5.13323    -5.43649  0.00468737
        2951    -5.12826    -5.43639  0.00468695
        2952    -5.11938    -5.43628  0.00468659
        2953    -5.08968    -5.43616  0.00468647
        2954    -5.07837    -5.43604  0.00468645
        2955    -5.06903    -5.43592  0.00468651
        2956    -5.04882    -5.43579  0.00468676
        2957    -5.07069    -5.43566   0.0046868
        2958    -5.08491    -5.43555  0.00468671
        2959    -5.11303    -5.43544   0.0046864
        2960    -5.11654    -5.43533  0.00468605
        2961    -5.11114    -5.43522  0.00468575
        2962    -5.11704    -5.43511   0.0046854
        2963    -5.12939    -5.43501  0.00468495
        2964    -5.13581    -5.43491  0.00468446
        2965    -5.15105    -5.43481  0.00468386
        2966    -5.14772    -5.43472  0.00468328
        2967    -5.13913    -5.43462  0.00468276
        2968     -5.1212    -5.43451  0.00468237
        2969    -5.10244     -5.4344  0.00468213
        2970    -5.10547    -5.43429  0.00468186
        2971     -5.0984    -5.43418  0.00468165
        2972    -5.08203    -5.43406  0.00468158
        2973    -5.05855    -5.43393   0.0046817
        2974    -5.03727     -5.4338  0.00468203
        2975    -5.02857    -5.43366  0.00468244
        2976    -5.03452    -5.43353  0.00468278
        2977    -5.04531     -5.4334  0.00468303
        2978    -5.04837    -5.43327  0.00468324
        2979     -5.0471    -5.43314  0.00468346
        2980    -5.03948    -5.43301  0.00468375
        2981    -5.05337    -5.43288  0.00468391
        2982    -5.04532    -5.43275  0.00468414
        2983    -5.02699    -5.43261  0.00468455
        2984    -5.05238    -5.43248  0.00468471
        2985    -5.04787    -5.43236  0.00468491
        2986    -5.04475    -5.43223  0.00468514
        2987    -5.07932    -5.43211  0.00468506
        2988    -5.09033    -5.43199  0.00468489
        2989    -5.13001    -5.43189  0.00468441
        2990    -5.13212    -5.43179  0.00468392
        2991    -5.12433    -5.43169  0.00468348
        2992    -5.10129    -5.43158  0.00468322
        2993    -5.09178    -5.43147  0.00468303
        2994     -5.0998    -5.43135  0.00468277
        2995    -5.11408    -5.43125  0.00468241
        2996    -5.11213    -5.43114  0.00468206
        2997    -5.11231    -5.43104   0.0046817
        2998     -5.0879    -5.43092  0.00468154
        2999    -5.08801    -5.43081  0.00468137
        3000    -5.08495    -5.43069  0.00468123
        3001    -5.08621    -5.43058  0.00468108
        3002    -5.03922    -5.43045  0.00468134
        3003    -5.01975    -5.43031  0.00468177
        3004    -5.01842    -5.43017  0.00468222
        3005    -5.02745    -5.43004  0.00468258
        3006    -5.03749    -5.42991  0.00468285
        3007     -5.0209    -5.42977  0.00468326
        3008    -5.02685    -5.42964  0.00468362
        3009    -5.00327     -5.4295  0.00468421
        3010    -4.99276    -5.42935   0.0046849
        3011    -4.99975    -5.42921  0.00468551
        3012    -4.99442    -5.42906  0.00468618
        3013    -5.01121    -5.42893  0.00468668
        3014    -4.99084    -5.42878  0.00468738
        3015    -4.98208    -5.42863  0.00468816
        3016    -4.97706    -5.42848    0.004689
        3017    -5.01616    -5.42835  0.00468944
        3018    -4.99991     -5.4282  0.00469003
        3019    -5.00466    -5.42806  0.00469057
        3020    -4.99721    -5.42792  0.00469119
        3021    -5.01525    -5.42778  0.00469163
        3022    -5.01677    -5.42765  0.00469204
        3023    -4.99939    -5.42751  0.00469263
        3024    -5.02684    -5.42737  0.00469295
        3025    -5.01846    -5.42724  0.00469334
        3026    -5.02918    -5.42711  0.00469364
        3027    -5.07216    -5.42699  0.00469355
        3028    -5.08048    -5.42688   0.0046934
        3029    -5.08083    -5.42676  0.00469324
        3030     -5.0302    -5.42663  0.00469351
        3031    -5.04661     -5.4265  0.00469364
        3032    -5.05241    -5.42638  0.00469371
        3033    -5.04594    -5.42626  0.00469384
        3034    -5.05328    -5.42613   0.0046939
        3035    -5.07429    -5.42602  0.00469379
        3036    -5.06012     -5.4259  0.00469379
        3037    -5.06517    -5.42578  0.00469374
        3038    -5.08317    -5.42567  0.00469355
        3039    -5.07164    -5.42555  0.00469345
        3040    -5.06877    -5.42543  0.00469338
        3041     -5.0708    -5.42531  0.00469328
        3042    -5.07479     -5.4252  0.00469315
        3043     -5.0874    -5.42509  0.00469292
        3044    -5.07351    -5.42497   0.0046928
        3045    -5.06655    -5.42486  0.00469274
        3046    -5.08439    -5.42474  0.00469253
        3047    -5.09633    -5.42464  0.00469223
        3048    -5.07509    -5.42452  0.00469209
        3049    -5.07312    -5.42441  0.00469197
        3050    -5.09108     -5.4243   0.0046917
        3051    -5.12304     -5.4242   0.0046912
        3052      -5.117     -5.4241  0.00469074
        3053    -5.11161    -5.42399  0.00469032
        3054    -5.11125    -5.42389  0.00468991
        3055    -5.12645    -5.42379  0.00468938
        3056    -5.12837     -5.4237  0.00468884
        3057    -5.12238     -5.4236  0.00468834
        3058    -5.08103    -5.42349  0.00468815
        3059    -5.05811    -5.42337  0.00468814
        3060    -5.05865    -5.42325  0.00468812
        3061    -5.03062    -5.42312  0.00468834
        3062    -5.04318      -5.423  0.00468845
        3063    -5.05863    -5.42288  0.00468843
        3064    -5.09855    -5.42277   0.0046881
        3065    -5.10566    -5.42267  0.00468771
        3066    -5.06254    -5.42255  0.00468765
        3067    -5.07398    -5.42244   0.0046875
        3068    -5.04644    -5.42231  0.00468757
        3069    -5.07463     -5.4222  0.00468742
        3070    -5.08379    -5.42209  0.00468719
        3071    -5.10362    -5.42199  0.00468681
        3072     -5.0824    -5.42188  0.00468658
        3073     -5.0686    -5.42176  0.00468647
        3074    -5.07308    -5.42165  0.00468632
        3075      -5.087    -5.42154  0.00468606
        3076     -5.0851    -5.42143  0.00468581
        3077    -5.09997    -5.42133  0.00468545
        3078    -5.08026    -5.42122  0.00468524
        3079     -5.0694     -5.4211  0.00468511
        3080    -5.06576    -5.42099  0.00468501
        3081    -5.05136    -5.42087  0.00468502
        3082    -5.08166    -5.42076   0.0046848
        3083    -5.08133    -5.42065  0.00468457
        3084    -5.10213    -5.42054  0.00468419
        3085    -5.11145    -5.42044  0.00468374
        3086    -5.11074    -5.42034   0.0046833
        3087    -5.13269    -5.42025  0.00468271
        3088    -5.10776    -5.42015  0.00468229
        3089    -5.08337    -5.42004  0.00468204
        3090    -5.08287    -5.41993   0.0046818
        3091    -5.09501    -5.41982  0.00468146
        3092    -5.09698    -5.41972  0.00468111
        3093    -5.09742    -5.41962  0.00468076
        3094    -5.10763    -5.41951  0.00468033
        3095      -5.129    -5.41942  0.00467976
        3096    -5.13624    -5.41933  0.00467914
        3097    -5.12376    -5.41923   0.0046786
        3098    -5.14738    -5.41915  0.00467792
        3099    -5.13956    -5.41906  0.00467728
        3100    -5.14719    -5.41897  0.00467659
        3101     -5.1441    -5.41888  0.00467592
        3102    -5.14963    -5.41879  0.00467522
        3103    -5.12714     -5.4187  0.00467466
        3104    -5.15281    -5.41861  0.00467394
        3105    -5.15756    -5.41853  0.00467319
        3106    -5.17008    -5.41845  0.00467237
        3107    -5.15307    -5.41836  0.00467165
        3108    -5.13953    -5.41827    0.004671
        3109    -5.12366    -5.41818  0.00467046
        3110    -5.14659    -5.41809  0.00466978
        3111    -5.12808      -5.418  0.00466921
        3112    -5.15072    -5.41791   0.0046685
        3113     -5.1573    -5.41783  0.00466775
        3114    -5.18091    -5.41775  0.00466687
        3115    -5.18277    -5.41768  0.00466598
        3116    -5.18362     -5.4176  0.00466509
        3117    -5.16602    -5.41752  0.00466429
        3118    -5.17249    -5.41744  0.00466345
        3119    -5.18864    -5.41737  0.00466254
        3120    -5.18913     -5.4173  0.00466161
        3121    -5.18543    -5.41722  0.00466071
        3122    -5.20338    -5.41715  0.00465972
        3123    -5.20573    -5.41709  0.00465872
        3124    -5.19119    -5.41701  0.00465779
        3125    -5.20207    -5.41694  0.00465681
        3126    -5.18712    -5.41687   0.0046559
        3127    -5.18651     -5.4168  0.00465499
        3128    -5.18333    -5.41672   0.0046541
        3129    -5.16737    -5.41664   0.0046533
        3130    -5.18952    -5.41657  0.00465238
        3131    -5.20164     -5.4165   0.0046514
        3132    -5.20236    -5.41643  0.00465042
        3133    -5.18584    -5.41636  0.00464951
        3134    -5.20198    -5.41629  0.00464853
        3135    -5.18504    -5.41622  0.00464764
        3136     -5.1903    -5.41615  0.00464671
        3137    -5.21611    -5.41608  0.00464567
