#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2636    -5.54109    -5.54378  0.00110625
        2637    -5.53476    -5.54378  0.00110584
        2638    -5.52011    -5.54377  0.00110546
        2639    -5.49854    -5.54375  0.00110517
        2640    -5.47278    -5.54373  0.00110508
        2641    -5.45346    -5.54369  0.00110519
        2642    -5.45007    -5.54366  0.00110534
        2643    -5.46299    -5.54363  0.00110534
        2644    -5.48269     -5.5436  0.00110516
        2645    -5.49907    -5.54359  0.00110487
        2646    -5.50783    -5.54357  0.00110454
        2647    -5.51198    -5.54356  0.00110419
        2648     -5.5101    -5.54355  0.00110384
        2649    -5.50642    -5.54353  0.00110351
        2650    -5.49953    -5.54352  0.00110322
        2651    -5.49266     -5.5435  0.00110297
        2652    -5.48101    -5.54347  0.00110281
        2653     -5.4635    -5.54344   0.0011028
        2654    -5.44174    -5.54341  0.00110305
        2655    -5.42131    -5.54336   0.0011036
        2656    -5.41324    -5.54331  0.00110427
        2657    -5.42293    -5.54327  0.00110478
        2658     -5.4494    -5.54323  0.00110493
        2659    -5.48107    -5.54321  0.00110476
        2660    -5.51423     -5.5432   0.0011044
        2661    -5.54287     -5.5432  0.00110399
        2662     -5.5656     -5.5432   0.0011036
        2663    -5.58007    -5.54322  0.00110328
        2664    -5.58056    -5.54323  0.00110295
        2665    -5.56734    -5.54324  0.00110257
        2666    -5.54345    -5.54324  0.00110216
        2667    -5.51726    -5.54323  0.00110179
        2668    -5.49485    -5.54321  0.00110153
        2669    -5.47627    -5.54319   0.0011014
        2670    -5.46274    -5.54316   0.0011014
        2671    -5.45393    -5.54313  0.00110149
        2672    -5.45485    -5.54309  0.00110158
        2673    -5.46945    -5.54306  0.00110151
        2674    -5.49289    -5.54305  0.00110126
        2675    -5.52247    -5.54304  0.00110087
        2676    -5.55071    -5.54304  0.00110046
        2677    -5.57226    -5.54305  0.00110011
        2678    -5.58568    -5.54307  0.00109981
        2679    -5.59156    -5.54309  0.00109955
        2680    -5.58938     -5.5431  0.00109928
        2681    -5.58341    -5.54312  0.00109897
        2682    -5.58024    -5.54313  0.00109865
        2683    -5.58353    -5.54315  0.00109834
        2684    -5.59467    -5.54317   0.0010981
        2685    -5.61025    -5.54319  0.00109797
        2686    -5.62551    -5.54322  0.00109799
        2687    -5.63749    -5.54326  0.00109814
        2688    -5.64521    -5.54329  0.00109839
        2689    -5.64805    -5.54333  0.00109867
        2690     -5.6424    -5.54337  0.00109888
        2691    -5.62618     -5.5434   0.0010989
        2692    -5.60309    -5.54342  0.00109872
        2693    -5.57668    -5.54344  0.00109838
        2694    -5.55157    -5.54344  0.00109798
        2695    -5.53264    -5.54344  0.00109758
        2696     -5.5162    -5.54342  0.00109722
        2697    -5.50594    -5.54341   0.0010969
        2698    -5.50424     -5.5434  0.00109659
        2699    -5.50856    -5.54338  0.00109626
        2700    -5.51667    -5.54337  0.00109589
        2701    -5.52623    -5.54337  0.00109551
        2702    -5.53749    -5.54337   0.0010951
        2703    -5.55211    -5.54337   0.0010947
        2704    -5.56841    -5.54338  0.00109434
        2705    -5.58345    -5.54339  0.00109403
        2706    -5.58965    -5.54341  0.00109376
        2707    -5.57752    -5.54342  0.00109343
        2708    -5.54744    -5.54342  0.00109303
        2709    -5.50281    -5.54341  0.00109273
        2710    -5.45974    -5.54338  0.00109276
        2711     -5.4385    -5.54334  0.00109304
        2712    -5.44614     -5.5433  0.00109323
        2713    -5.46667    -5.54328  0.00109319
        2714    -5.48406    -5.54325    0.001093
        2715    -5.49495    -5.54324  0.00109275
        2716    -5.49818    -5.54322  0.00109247
        2717    -5.49487     -5.5432  0.00109221
        2718    -5.48857    -5.54318  0.00109199
        2719    -5.47943    -5.54316  0.00109184
        2720    -5.47074    -5.54313  0.00109177
        2721    -5.46819     -5.5431  0.00109171
        2722    -5.47503    -5.54308   0.0010916
        2723    -5.48961    -5.54306  0.00109138
        2724    -5.50611    -5.54305  0.00109106
        2725    -5.52225    -5.54304  0.00109069
        2726    -5.53384    -5.54303  0.00109029
        2727    -5.54397    -5.54303  0.00108989
        2728    -5.55551    -5.54304   0.0010895
        2729    -5.56376    -5.54305  0.00108913
        2730    -5.56506    -5.54305  0.00108876
        2731    -5.55447    -5.54306  0.00108837
        2732     -5.5309    -5.54305  0.00108798
        2733    -5.49934    -5.54304   0.0010877
        2734     -5.4715    -5.54301  0.00108761
        2735    -5.45848    -5.54298  0.00108766
        2736    -5.46862    -5.54295   0.0010876
        2737    -5.49829    -5.54294  0.00108732
        2738    -5.53435    -5.54293  0.00108693
        2739    -5.56364    -5.54294  0.00108656
        2740    -5.58375    -5.54296  0.00108627
        2741    -5.59503    -5.54298  0.00108604
        2742    -5.60471      -5.543  0.00108587
        2743    -5.61396    -5.54302  0.00108579
        2744    -5.62396    -5.54305  0.00108579
        2745    -5.63094    -5.54309  0.00108587
        2746    -5.63668    -5.54312  0.00108601
        2747    -5.63371    -5.54315  0.00108611
        2748    -5.62117    -5.54318  0.00108609
        2749    -5.60218     -5.5432   0.0010859
        2750    -5.57673    -5.54322  0.00108558
        2751    -5.55281    -5.54322  0.00108519
        2752    -5.53323    -5.54322   0.0010848
        2753    -5.52169    -5.54321  0.00108443
        2754    -5.52179     -5.5432  0.00108407
        2755    -5.53062    -5.54319  0.00108368
        2756    -5.53877    -5.54319  0.00108329
        2757    -5.54498    -5.54319   0.0010829
        2758    -5.55043     -5.5432  0.00108251
        2759    -5.55388     -5.5432  0.00108212
        2760    -5.55143     -5.5432  0.00108174
        2761    -5.54058     -5.5432  0.00108135
        2762    -5.52727     -5.5432  0.00108097
        2763    -5.51707    -5.54319  0.00108062
        2764    -5.51276    -5.54318  0.00108028
        2765    -5.51084    -5.54316  0.00107996
        2766    -5.50842    -5.54315  0.00107964
        2767    -5.50786    -5.54314  0.00107932
        2768    -5.50955    -5.54313    0.001079
        2769     -5.5113    -5.54312  0.00107867
        2770    -5.51233     -5.5431  0.00107834
        2771    -5.51198    -5.54309  0.00107801
        2772    -5.50917    -5.54308  0.00107769
        2773     -5.5031    -5.54307   0.0010774
        2774    -5.49578    -5.54305  0.00107715
        2775    -5.48843    -5.54303  0.00107694
        2776    -5.48621    -5.54301  0.00107674
        2777     -5.4922    -5.54299  0.00107651
        2778    -5.50635    -5.54298  0.00107621
        2779    -5.52319    -5.54297  0.00107584
        2780    -5.53318    -5.54297  0.00107546
        2781    -5.53139    -5.54296  0.00107508
        2782    -5.52241    -5.54296  0.00107472
        2783    -5.51445    -5.54295  0.00107438
        2784    -5.51657    -5.54294  0.00107404
        2785    -5.53149    -5.54293  0.00107366
        2786    -5.55451    -5.54294  0.00107328
        2787    -5.58069    -5.54295  0.00107298
        2788    -5.60095    -5.54297   0.0010728
        2789     -5.6113    -5.54299   0.0010727
        2790    -5.60973    -5.54302  0.00107258
        2791    -5.59804    -5.54304  0.00107238
        2792    -5.58141    -5.54305  0.00107208
        2793     -5.5645    -5.54306  0.00107172
        2794    -5.55012    -5.54306  0.00107134
        2795    -5.53947    -5.54306  0.00107096
        2796    -5.52858    -5.54306  0.00107059
        2797    -5.51358    -5.54305  0.00107026
        2798    -5.49488    -5.54303  0.00107001
        2799    -5.47907    -5.54301  0.00106988
        2800    -5.47873    -5.54298  0.00106974
        2801    -5.49712    -5.54297  0.00106948
        2802    -5.52784    -5.54296  0.00106912
        2803    -5.55839    -5.54297  0.00106875
        2804    -5.58092    -5.54298  0.00106845
        2805    -5.59511      -5.543  0.00106823
        2806    -5.60361    -5.54302  0.00106807
        2807    -5.60461    -5.54304  0.00106792
        2808    -5.59577    -5.54306   0.0010677
        2809    -5.57427    -5.54307  0.00106738
        2810    -5.54285    -5.54307    0.001067
        2811    -5.50611    -5.54306   0.0010667
        2812    -5.47992    -5.54304  0.00106656
        2813    -5.47131    -5.54301  0.00106648
        2814    -5.48384    -5.54299  0.00106631
        2815    -5.50924    -5.54298    0.001066
        2816    -5.53876    -5.54298  0.00106562
        2817      -5.566    -5.54298  0.00106528
        2818    -5.59183      -5.543  0.00106504
        2819    -5.60974    -5.54303  0.00106492
        2820    -5.62135    -5.54305  0.00106491
        2821    -5.62641    -5.54308  0.00106494
        2822    -5.62216    -5.54311  0.00106493
        2823    -5.60715    -5.54313   0.0010648
        2824    -5.58191    -5.54315  0.00106451
        2825    -5.54607    -5.54315  0.00106413
        2826    -5.51092    -5.54314  0.00106382
        2827    -5.49049    -5.54312   0.0010636
        2828    -5.49568     -5.5431  0.00106336
        2829    -5.51879    -5.54309  0.00106302
        2830    -5.54174    -5.54309  0.00106264
        2831    -5.55407     -5.5431  0.00106227
        2832    -5.55299     -5.5431   0.0010619
        2833    -5.54733     -5.5431  0.00106153
        2834    -5.54476     -5.5431  0.00106116
        2835    -5.54647     -5.5431  0.00106078
        2836    -5.54936     -5.5431  0.00106041
        2837    -5.54502    -5.54311  0.00106004
        2838     -5.5312     -5.5431  0.00105967
        2839    -5.51416    -5.54309  0.00105935
        2840    -5.49682    -5.54307   0.0010591
        2841    -5.48691    -5.54306  0.00105891
        2842    -5.48326    -5.54303  0.00105875
        2843    -5.48637    -5.54301  0.00105856
        2844    -5.49065      -5.543  0.00105835
        2845    -5.49869    -5.54298  0.00105809
        2846     -5.5107    -5.54297  0.00105778
        2847    -5.52395    -5.54296  0.00105743
        2848    -5.53526    -5.54296  0.00105706
        2849    -5.54099    -5.54296  0.00105669
        2850    -5.53744    -5.54296  0.00105633
        2851    -5.52732    -5.54295  0.00105597
        2852     -5.5178    -5.54294  0.00105564
        2853    -5.51415    -5.54293  0.00105531
        2854    -5.52285    -5.54293  0.00105497
        2855    -5.54078    -5.54292   0.0010546
        2856    -5.56066    -5.54293  0.00105425
        2857    -5.57958    -5.54294  0.00105396
        2858    -5.59602    -5.54296  0.00105375
        2859    -5.60543    -5.54298  0.00105361
        2860    -5.60901    -5.54301  0.00105349
        2861    -5.60951    -5.54303  0.00105338
        2862    -5.60814    -5.54305  0.00105326
        2863    -5.60787    -5.54308  0.00105313
        2864     -5.6076     -5.5431  0.00105301
        2865    -5.60499    -5.54312  0.00105286
        2866    -5.60101    -5.54314  0.00105269
        2867    -5.59907    -5.54316   0.0010525
        2868    -5.59853    -5.54318  0.00105231
        2869    -5.59616     -5.5432  0.00105211
        2870    -5.58825    -5.54321  0.00105186
        2871    -5.57427    -5.54322  0.00105155
        2872    -5.55801    -5.54323  0.00105119
        2873    -5.54755    -5.54323  0.00105083
        2874    -5.54459    -5.54323  0.00105046
        2875    -5.54773    -5.54323   0.0010501
        2876     -5.5491    -5.54323  0.00104974
        2877    -5.54555    -5.54324  0.00104937
        2878    -5.53498    -5.54323  0.00104901
        2879    -5.52363    -5.54323  0.00104867
        2880    -5.51582    -5.54322  0.00104835
        2881    -5.51297    -5.54321  0.00104804
        2882    -5.51277     -5.5432  0.00104773
        2883    -5.51075    -5.54318  0.00104742
        2884     -5.5051    -5.54317  0.00104714
        2885    -5.50154    -5.54316  0.00104688
        2886    -5.50432    -5.54314   0.0010466
        2887    -5.51654    -5.54313  0.00104628
        2888    -5.53055    -5.54313  0.00104593
        2889    -5.54388    -5.54313  0.00104557
        2890    -5.55222    -5.54313  0.00104521
        2891     -5.5556    -5.54314  0.00104486
        2892    -5.55479    -5.54314   0.0010445
        2893    -5.54971    -5.54314  0.00104414
        2894    -5.54269    -5.54314  0.00104378
        2895    -5.53696    -5.54314  0.00104342
        2896    -5.53547    -5.54314  0.00104307
        2897    -5.54037    -5.54314  0.00104271
        2898    -5.55063    -5.54314  0.00104235
        2899    -5.56422    -5.54315  0.00104202
        2900    -5.58045    -5.54316  0.00104174
        2901    -5.59572    -5.54318  0.00104154
        2902    -5.60433     -5.5432  0.00104139
        2903    -5.60335    -5.54322  0.00104124
        2904    -5.59262    -5.54324  0.00104102
        2905     -5.5762    -5.54325  0.00104072
        2906    -5.55566    -5.54325  0.00104037
        2907    -5.53707    -5.54325  0.00104002
        2908    -5.52175    -5.54324  0.00103968
        2909     -5.5147    -5.54323  0.00103937
        2910    -5.51622    -5.54322  0.00103906
        2911    -5.52365    -5.54322  0.00103872
        2912    -5.53307    -5.54321  0.00103837
        2913    -5.54604    -5.54321  0.00103802
        2914      -5.559    -5.54322  0.00103767
        2915    -5.56943    -5.54323  0.00103736
        2916    -5.57299    -5.54324  0.00103705
        2917    -5.56245    -5.54325  0.00103672
        2918    -5.53975    -5.54324  0.00103636
        2919    -5.51146    -5.54323  0.00103606
        2920    -5.48649    -5.54321  0.00103589
        2921    -5.47504    -5.54319   0.0010358
        2922    -5.47677    -5.54317  0.00103569
        2923    -5.48772    -5.54315  0.00103551
        2924    -5.50451    -5.54314  0.00103524
        2925    -5.52649    -5.54313  0.00103491
        2926    -5.55254    -5.54313  0.00103456
        2927    -5.57758    -5.54315  0.00103427
        2928    -5.59704    -5.54316  0.00103408
        2929     -5.6128    -5.54319    0.001034
        2930    -5.61959    -5.54321  0.00103398
        2931     -5.6205    -5.54324  0.00103396
        2932     -5.6135    -5.54326  0.00103389
        2933    -5.59965    -5.54328  0.00103371
        2934    -5.57748     -5.5433  0.00103343
        2935    -5.55083     -5.5433  0.00103308
        2936    -5.53145    -5.54329  0.00103273
        2937     -5.5324    -5.54329  0.00103239
        2938    -5.55065    -5.54329  0.00103204
        2939    -5.57165     -5.5433  0.00103173
        2940    -5.58936    -5.54332   0.0010315
        2941    -5.60166    -5.54334  0.00103134
        2942    -5.60568    -5.54336  0.00103121
        2943    -5.60694    -5.54338  0.00103108
        2944    -5.60654     -5.5434  0.00103096
        2945    -5.60281    -5.54342   0.0010308
        2946    -5.59743    -5.54344  0.00103062
        2947    -5.58849    -5.54346  0.00103038
        2948    -5.57583    -5.54347  0.00103009
        2949    -5.56079    -5.54347  0.00102976
        2950    -5.54732    -5.54347  0.00102941
        2951    -5.53562    -5.54347  0.00102906
        2952    -5.53063    -5.54347  0.00102872
        2953    -5.53482    -5.54346  0.00102838
        2954    -5.55345    -5.54347  0.00102804
        2955     -5.5791    -5.54348  0.00102776
        2956    -5.60345     -5.5435  0.00102761
        2957    -5.62039    -5.54353  0.00102759
        2958    -5.62346    -5.54355   0.0010276
        2959    -5.61572    -5.54358  0.00102754
        2960    -5.59802     -5.5436  0.00102736
        2961    -5.57644    -5.54361  0.00102707
        2962    -5.55195    -5.54361  0.00102673
        2963    -5.52858     -5.5436   0.0010264
        2964    -5.51267    -5.54359   0.0010261
        2965    -5.51051    -5.54358  0.00102582
        2966    -5.52128    -5.54358   0.0010255
        2967    -5.54052    -5.54357  0.00102516
        2968    -5.55583    -5.54358  0.00102482
        2969    -5.56667    -5.54359   0.0010245
        2970    -5.56509    -5.54359  0.00102418
        2971     -5.5509     -5.5436  0.00102384
        2972     -5.5273    -5.54359  0.00102351
        2973    -5.50145    -5.54358  0.00102327
        2974    -5.48193    -5.54356  0.00102313
        2975    -5.47276    -5.54353  0.00102306
        2976    -5.47057    -5.54351  0.00102301
        2977    -5.46985    -5.54348  0.00102297
        2978    -5.46785    -5.54346  0.00102294
        2979     -5.4665    -5.54343  0.00102292
        2980    -5.47214    -5.54341  0.00102286
        2981    -5.48518    -5.54339   0.0010227
        2982     -5.5057    -5.54337  0.00102244
        2983    -5.52921    -5.54337  0.00102211
        2984    -5.54646    -5.54337  0.00102177
        2985    -5.55393    -5.54337  0.00102143
        2986    -5.54971    -5.54338  0.00102109
        2987    -5.53657    -5.54337  0.00102075
        2988    -5.52573    -5.54337  0.00102043
        2989    -5.52063    -5.54336  0.00102011
        2990    -5.52384    -5.54335  0.00101979
        2991    -5.53597    -5.54335  0.00101945
        2992    -5.54755    -5.54335  0.00101911
        2993    -5.55206    -5.54336  0.00101878
        2994    -5.54695    -5.54336  0.00101844
        2995    -5.53343    -5.54335   0.0010181
        2996    -5.52008    -5.54335  0.00101779
        2997    -5.51352    -5.54334   0.0010175
        2998     -5.5127    -5.54333  0.00101721
        2999      -5.516    -5.54332  0.00101692
        3000    -5.51849    -5.54331  0.00101661
        3001    -5.51907     -5.5433   0.0010163
        3002    -5.51821    -5.54329    0.001016
        3003    -5.51533    -5.54328   0.0010157
        3004    -5.50941    -5.54327  0.00101543
        3005     -5.5021    -5.54326  0.00101518
        3006    -5.49568    -5.54324  0.00101497
        3007     -5.4939    -5.54323  0.00101476
        3008    -5.49827    -5.54321  0.00101454
        3009      -5.508     -5.5432  0.00101427
        3010    -5.51998    -5.54319  0.00101396
        3011    -5.52829    -5.54319  0.00101364
        3012    -5.53029    -5.54318  0.00101331
        3013    -5.52825    -5.54318  0.00101298
        3014    -5.52469    -5.54317  0.00101267
        3015    -5.52327    -5.54316  0.00101235
        3016    -5.52342    -5.54316  0.00101204
        3017    -5.52077    -5.54315  0.00101173
        3018    -5.51416    -5.54314  0.00101144
        3019    -5.50302    -5.54313  0.00101119
        3020    -5.49132    -5.54311    0.001011
        3021    -5.47992    -5.54309  0.00101088
        3022    -5.46903    -5.54307  0.00101085
        3023    -5.46014    -5.54304  0.00101088
        3024    -5.45588    -5.54301  0.00101096
        3025    -5.45986    -5.54298    0.001011
        3026    -5.47127    -5.54296  0.00101094
        3027    -5.48587    -5.54294  0.00101079
        3028    -5.49794    -5.54292  0.00101056
        3029    -5.50878    -5.54291  0.00101029
        3030    -5.51618     -5.5429     0.00101
        3031    -5.52185     -5.5429  0.00100969
        3032    -5.52286    -5.54289  0.00100937
        3033    -5.52196    -5.54288  0.00100907
        3034      -5.522    -5.54288  0.00100876
        3035     -5.5231    -5.54287  0.00100845
        3036    -5.52302    -5.54286  0.00100813
        3037    -5.52075    -5.54286  0.00100783
        3038    -5.51734    -5.54285  0.00100753
        3039    -5.51777    -5.54284  0.00100723
        3040    -5.52635    -5.54283  0.00100692
        3041    -5.54519    -5.54284  0.00100659
        3042    -5.57082    -5.54284   0.0010063
        3043    -5.59753    -5.54286  0.00100613
        3044    -5.61873    -5.54289  0.00100611
        3045    -5.63082    -5.54292  0.00100619
        3046    -5.63329    -5.54295   0.0010063
        3047    -5.62333    -5.54297  0.00100631
        3048    -5.60496    -5.54299  0.00100619
        3049    -5.58027      -5.543  0.00100593
        3050    -5.55446    -5.54301  0.00100561
        3051    -5.53526    -5.54301  0.00100528
        3052    -5.52628      -5.543  0.00100497
        3053    -5.52887      -5.543  0.00100465
        3054    -5.54246      -5.543  0.00100432
        3055    -5.55957      -5.543  0.00100401
        3056    -5.57301    -5.54301  0.00100373
        3057    -5.57581    -5.54302  0.00100345
        3058    -5.57023    -5.54303  0.00100317
        3059    -5.56046    -5.54304  0.00100285
        3060    -5.54717    -5.54304  0.00100253
        3061    -5.53154    -5.54303  0.00100221
        3062    -5.51698    -5.54303  0.00100192
        3063     -5.5095    -5.54301  0.00100165
        3064    -5.51245      -5.543  0.00100137
        3065    -5.52562      -5.543  0.00100106
        3066    -5.54582      -5.543  0.00100073
        3067    -5.56397    -5.54301  0.00100043
        3068    -5.57522    -5.54302  0.00100016
        3069    -5.57955    -5.54303 0.000999906
        3070    -5.57589    -5.54304 0.000999637
        3071    -5.56789    -5.54305 0.000999344
        3072     -5.5597    -5.54305 0.000999034
        3073    -5.55191    -5.54306 0.000998713
        3074    -5.54851    -5.54306  0.00099839
        3075    -5.55187    -5.54306 0.000998069
        3076    -5.55754    -5.54307 0.000997756
        3077    -5.55997    -5.54307 0.000997447
        3078    -5.55783    -5.54308 0.000997134
        3079    -5.54967    -5.54308 0.000996812
        3080    -5.54019    -5.54308 0.000996489
        3081    -5.53547    -5.54307 0.000996169
        3082    -5.53522    -5.54307 0.000995849
        3083    -5.54159    -5.54307 0.000995526
        3084    -5.55118    -5.54307 0.000995207
        3085    -5.56065    -5.54308   0.0009949
        3086    -5.56769    -5.54309  0.00099461
        3087    -5.57321     -5.5431 0.000994336
        3088    -5.57717    -5.54311 0.000994075
        3089    -5.57734    -5.54312 0.000993815
        3090    -5.56944    -5.54313  0.00099353
        3091    -5.55625    -5.54313 0.000993217
        3092    -5.54408    -5.54313 0.000992896
        3093    -5.54339    -5.54313 0.000992575
        3094    -5.55557    -5.54314 0.000992262
        3095    -5.57248    -5.54315 0.000991987
        3096    -5.58638    -5.54316 0.000991765
        3097     -5.5887    -5.54317 0.000991554
        3098    -5.57733    -5.54319 0.000991295
        3099     -5.5567    -5.54319 0.000990985
        3100    -5.53329    -5.54319  0.00099067
        3101    -5.51282    -5.54318 0.000990399
        3102    -5.49748    -5.54316 0.000990189
        3103    -5.48773    -5.54314 0.000990031
        3104    -5.48852    -5.54313 0.000989869
        3105    -5.50446    -5.54311 0.000989628
        3106    -5.52804    -5.54311 0.000989322
        3107    -5.54776    -5.54311 0.000989004
        3108    -5.55482    -5.54311 0.000988693
        3109    -5.54984    -5.54312 0.000988378
        3110    -5.54038    -5.54312  0.00098806
        3111    -5.52729    -5.54311 0.000987756
        3112    -5.51321     -5.5431 0.000987485
        3113    -5.50185    -5.54309 0.000987257
        3114    -5.49947    -5.54307 0.000987039
        3115    -5.51153    -5.54306 0.000986774
        3116     -5.5257    -5.54306 0.000986473
        3117    -5.53404    -5.54306 0.000986161
        3118    -5.53606    -5.54305 0.000985847
        3119     -5.5377    -5.54305 0.000985533
        3120     -5.5495    -5.54305 0.000985219
        3121    -5.57016    -5.54306 0.000984942
        3122    -5.59388    -5.54308 0.000984761
        3123    -5.61734     -5.5431 0.000984732
        3124    -5.63643    -5.54313  0.00098487
        3125    -5.64904    -5.54317 0.000985138
        3126    -5.65519     -5.5432 0.000985474
        3127    -5.65487    -5.54324 0.000985806
        3128    -5.64403    -5.54327 0.000986017
        3129    -5.62394     -5.5433 0.000986039
        3130    -5.59559    -5.54331 0.000985866
        3131    -5.56097    -5.54332 0.000985567
        3132    -5.52677    -5.54331 0.000985266
        3133    -5.49433     -5.5433 0.000985076
        3134     -5.4675    -5.54327 0.000985058
        3135    -5.45053    -5.54324 0.000985188
        3136    -5.44362    -5.54321 0.000985386
        3137    -5.45012    -5.54318 0.000985519
        3138    -5.46544    -5.54316 0.000985516
        3139    -5.48137    -5.54314 0.000985399
        3140    -5.49431    -5.54312 0.000985208
        3141    -5.50539    -5.54311 0.000984967
        3142    -5.51952     -5.5431 0.000984682
        3143    -5.54006     -5.5431  0.00098437
        3144    -5.55974    -5.54311 0.000984071
        3145    -5.57296    -5.54312 0.000983804
        3146    -5.57549    -5.54313 0.000983545
        3147    -5.56449    -5.54313 0.000983256
        3148    -5.54187    -5.54313 0.000982943
        3149    -5.51206    -5.54312 0.000982681
        3150    -5.48236     -5.5431 0.000982558
        3151    -5.46255    -5.54308 0.000982579
        3152    -5.46026    -5.54305 0.000982618
        3153    -5.47094    -5.54303 0.000982573
        3154    -5.48655    -5.54301 0.000982424
        3155    -5.49905      -5.543 0.000982212
        3156    -5.50782    -5.54299 0.000981964
        3157    -5.51426    -5.54298 0.000981695
        3158    -5.52209    -5.54297 0.000981406
        3159     -5.5335    -5.54297   0.0009811
        3160    -5.54634    -5.54297  0.00098079
        3161    -5.55682    -5.54297  0.00098049
        3162    -5.56126    -5.54298 0.000980197
        3163      -5.557    -5.54298 0.000979897
        3164    -5.54644    -5.54298 0.000979588
        3165    -5.53668    -5.54298  0.00097928
        3166     -5.5287    -5.54298 0.000978981
        3167    -5.52003    -5.54297 0.000978699
        3168    -5.51257    -5.54296 0.000978437
        3169    -5.51208    -5.54295 0.000978177
        3170    -5.51642    -5.54294 0.000977904
        3171    -5.53013    -5.54294 0.000977604
        3172    -5.54568    -5.54294 0.000977296
        3173    -5.55941    -5.54294 0.000977002
        3174    -5.56849    -5.54295 0.000976728
        3175    -5.57211    -5.54296 0.000976463
        3176    -5.57083    -5.54297 0.000976195
        3177    -5.56473    -5.54298 0.000975912
        3178    -5.55977    -5.54298 0.000975619
        3179    -5.55675    -5.54299 0.000975322
        3180    -5.55182    -5.54299 0.000975019
        3181     -5.5459    -5.54299 0.000974713
        3182    -5.53703    -5.54299 0.000974408
        3183    -5.52347    -5.54298 0.000974122
        3184    -5.50802    -5.54297 0.000973877
        3185    -5.49812    -5.54296 0.000973674
        3186    -5.49449    -5.54294 0.000973487
        3187    -5.49852    -5.54293 0.000973281
        3188    -5.51042    -5.54292 0.000973029
        3189     -5.5257    -5.54291 0.000972739
        3190    -5.54039    -5.54291 0.000972434
        3191     -5.5514    -5.54291 0.000972133
        3192    -5.55733    -5.54292 0.000971839
        3193    -5.56565    -5.54293 0.000971561
        3194    -5.58361    -5.54294  0.00097134
        3195    -5.61304    -5.54296 0.000971284
        3196    -5.64869    -5.54299 0.000971543
        3197    -5.67734    -5.54304 0.000972148
        3198    -5.69198    -5.54308 0.000972959
        3199    -5.69286    -5.54313 0.000973781
        3200    -5.68242    -5.54317 0.000974449
        3201    -5.65803    -5.54321 0.000974805
        3202    -5.62036    -5.54323 0.000974798
        3203    -5.57502    -5.54324 0.000974544
        3204    -5.54054    -5.54324  0.00097424
        3205    -5.52527    -5.54324 0.000973953
        3206    -5.52656    -5.54323 0.000973663
        3207    -5.53553    -5.54323 0.000973362
        3208    -5.54061    -5.54323 0.000973059
        3209     -5.5446    -5.54323 0.000972756
        3210    -5.54778    -5.54323 0.000972454
        3211    -5.55096    -5.54323 0.000972154
        3212    -5.55362    -5.54324 0.000971857
        3213    -5.55212    -5.54324 0.000971558
        3214    -5.54815    -5.54324 0.000971257
        3215    -5.54215    -5.54324 0.000970955
        3216    -5.53393    -5.54324 0.000970657
        3217    -5.53031    -5.54323 0.000970364
        3218    -5.53336    -5.54323 0.000970067
        3219    -5.53518    -5.54323 0.000969769
        3220    -5.53331    -5.54322 0.000969473
        3221    -5.52812    -5.54322 0.000969183
        3222    -5.52207    -5.54321 0.000968905
        3223     -5.5188    -5.54321 0.000968634
        3224    -5.52177     -5.5432 0.000968356
        3225    -5.53301     -5.5432 0.000968061
        3226    -5.54972     -5.5432 0.000967763
        3227    -5.56725    -5.54321 0.000967492
        3228    -5.58328    -5.54322 0.000967272
        3229    -5.59395    -5.54323   0.0009671
        3230    -5.59667    -5.54325 0.000966942
        3231    -5.59634    -5.54327 0.000966782
        3232    -5.59064    -5.54328 0.000966594
        3233    -5.57889    -5.54329 0.000966358
        3234     -5.5625     -5.5433 0.000966077
        3235     -5.5437     -5.5433 0.000965779
        3236    -5.52629    -5.54329 0.000965495
        3237    -5.51043    -5.54328  0.00096525
        3238    -5.49492    -5.54327 0.000965067
        3239    -5.47905    -5.54325 0.000964973
        3240      -5.462    -5.54322 0.000965001
        3241    -5.45207    -5.54319 0.000965113
        3242    -5.44613    -5.54316 0.000965279
        3243    -5.44469    -5.54313 0.000965459
        3244    -5.45019    -5.54311 0.000965587
        3245    -5.46067    -5.54308 0.000965623
        3246    -5.47977    -5.54306 0.000965523
        3247    -5.50194    -5.54305 0.000965308
        3248    -5.52924    -5.54304 0.000965021
        3249    -5.55249    -5.54305 0.000964728
        3250    -5.56954    -5.54305 0.000964466
        3251    -5.57015    -5.54306 0.000964205
        3252    -5.56054    -5.54307 0.000963923
        3253    -5.54447    -5.54307 0.000963627
        3254    -5.52955    -5.54306  0.00096334
        3255    -5.51875    -5.54306 0.000963073
        3256    -5.51459    -5.54305 0.000962817
        3257    -5.52161    -5.54304 0.000962544
        3258    -5.54098    -5.54304 0.000962249
        3259    -5.56447    -5.54305 0.000961976
        3260    -5.58277    -5.54306 0.000961758
        3261    -5.58641    -5.54307 0.000961555
        3262    -5.57932    -5.54308 0.000961324
        3263    -5.56902    -5.54309 0.000961062
        3264    -5.56006     -5.5431 0.000960782
        3265    -5.54893     -5.5431 0.000960489
        3266    -5.53276     -5.5431 0.000960201
        3267    -5.51263    -5.54309 0.000959952
        3268     -5.5019    -5.54307 0.000959741
        3269    -5.50605    -5.54306 0.000959514
        3270    -5.51836    -5.54306 0.000959251
        3271    -5.53808    -5.54305 0.000958958
